subject,fileId
http://dbpedia.org/resource/Helen_Hayes,177771
http://dbpedia.org/resource/Sarah_Kernochan,1097923
http://dbpedia.org/resource/Robert_Farnon,1788051
http://dbpedia.org/resource/Debbie_Reynolds,70315
http://dbpedia.org/resource/Edward_Albee,44309
http://dbpedia.org/resource/John_Giorno,1272132
http://dbpedia.org/resource/Henry_Smart,1790990
http://dbpedia.org/resource/Elvira_Ríos,52520413
http://dbpedia.org/resource/James_Blood_Ulmer,739770
http://dbpedia.org/resource/Larry_Norman,97205
http://dbpedia.org/resource/Big_Joe_Williams,391522
http://dbpedia.org/resource/Karl_Haas,1059399
http://dbpedia.org/resource/The_Big_Bopper,103549
http://dbpedia.org/resource/Pietro_Mascagni,37931
http://dbpedia.org/resource/Christy_Moore,1022191
http://dbpedia.org/resource/Jean-Baptiste-Pierre_Lafitte,50686116
http://dbpedia.org/resource/Vess_Ossman,3152159
http://dbpedia.org/resource/Bob_Braun,1869640
http://dbpedia.org/resource/Art_Blakey,243651
http://dbpedia.org/resource/Ed_Bickert,2584673
http://dbpedia.org/resource/Lili_Damita,670076
http://dbpedia.org/resource/Bonga_(musician),2334505
http://dbpedia.org/resource/Louis_Auchincloss,481300
http://dbpedia.org/resource/Armen_Dzhigarkhanyan,3079914
http://dbpedia.org/resource/Walter_Willson_Cobbett,1497012
http://dbpedia.org/resource/Nick_Joaquin,1753869
http://dbpedia.org/resource/Graeme_Garden,50452
http://dbpedia.org/resource/Ish_Kabibble,3561690
http://dbpedia.org/resource/M._Balamuralikrishna,437777
http://dbpedia.org/resource/Terry_Woods,3225681
http://dbpedia.org/resource/Cissy_Houston,926691
http://dbpedia.org/resource/Bismillah_Khan,1470710
http://dbpedia.org/resource/Ted_Koehler,787927
http://dbpedia.org/resource/Jehan_Alain,1052490
http://dbpedia.org/resource/Juanita_García,50782750
http://dbpedia.org/resource/Bob_Franke,3180885
http://dbpedia.org/resource/Nancy_Spero,904930
http://dbpedia.org/resource/Harold_Rome,746774
http://dbpedia.org/resource/Vayalar_Ramavarma,196217
http://dbpedia.org/resource/Alexander_Vertinsky,2825270
http://dbpedia.org/resource/Fats_Pichon,1073691
http://dbpedia.org/resource/Josef_Gingold,820730
http://dbpedia.org/resource/Phineas_Newborn_Jr.,2928274
"http://dbpedia.org/resource/John_Fane,_11th_Earl_of_Westmorland",2900106
http://dbpedia.org/resource/Gesang_Martohartono,3280230
http://dbpedia.org/resource/Michael_Mantler,3516152
http://dbpedia.org/resource/Lena_Machado,52811631
http://dbpedia.org/resource/Francis_O'Neill,3180265
http://dbpedia.org/resource/Leonhard_Euler,17902
http://dbpedia.org/resource/Billie_Holiday,50420
http://dbpedia.org/resource/Gilberto_Gil,177293
http://dbpedia.org/resource/Brian_Epstein,129194
http://dbpedia.org/resource/Gene_Cotton,2704521
http://dbpedia.org/resource/Sadao_Watanabe_(musician),1244554
http://dbpedia.org/resource/Randy_Weston,3488554
http://dbpedia.org/resource/Yevgeny_Leonov,1808209
http://dbpedia.org/resource/Camille_Nickerson,1425206
http://dbpedia.org/resource/Floyd_Dixon,3816378
http://dbpedia.org/resource/James_Weldon_Johnson,209276
http://dbpedia.org/resource/Wally_Waller,52837049
http://dbpedia.org/resource/Eddie_Albert,838629
http://dbpedia.org/resource/Doc_Watson,92450
http://dbpedia.org/resource/Conrad_Janis,2980522
http://dbpedia.org/resource/George_Enescu,319074
http://dbpedia.org/resource/Guy_Clark,671637
http://dbpedia.org/resource/Tommy_Hunter,1265845
http://dbpedia.org/resource/Edwin_Pearce_Christy,2625004
http://dbpedia.org/resource/Wenche_Foss,3004631
http://dbpedia.org/resource/Eliades_Ochoa,2266591
http://dbpedia.org/resource/Sam_Coslow,766300
http://dbpedia.org/resource/Peter_Dawson_(bass-baritone),442116
http://dbpedia.org/resource/Omara_Portuondo,840622
http://dbpedia.org/resource/Lanny_Wolfe,2672499
http://dbpedia.org/resource/Lar_Lubovitch,1271796
http://dbpedia.org/resource/Xian_Xinghai,2617984
http://dbpedia.org/resource/Murray_Perahia,858538
http://dbpedia.org/resource/Patricia_Bishop,52811997
http://dbpedia.org/resource/Richard_Dobson,3266294
http://dbpedia.org/resource/Aline_Chrétien,366362
http://dbpedia.org/resource/Fran_Allison,3236079
http://dbpedia.org/resource/Bruce_Haack,1560872
http://dbpedia.org/resource/Héctor_Lavoe,593468
http://dbpedia.org/resource/Alfredo_Casella,855002
http://dbpedia.org/resource/Ferlin_Husky,344562
http://dbpedia.org/resource/Estelle_Bennett,1209685
http://dbpedia.org/resource/John_Gabriel_(actor),2253021
http://dbpedia.org/resource/Roger_Toziny,50929631
http://dbpedia.org/resource/Robert_David_Hall,1234422
http://dbpedia.org/resource/Louis_Farrakhan,154191
http://dbpedia.org/resource/Charles_Tomlinson_Griffes,621065
http://dbpedia.org/resource/Albert_Ayler,155107
http://dbpedia.org/resource/Euday_L._Bowman,1517721
http://dbpedia.org/resource/Albert_Baez,2891853
http://dbpedia.org/resource/Seger_Ellis,777623
http://dbpedia.org/resource/Hugo_Blanco_(musician),2236628
http://dbpedia.org/resource/Gábor_Szabó,991714
http://dbpedia.org/resource/Chaim_Topol,7585
http://dbpedia.org/resource/John_Blake_Jr.,3217228
http://dbpedia.org/resource/Julie_Felix,3026264
http://dbpedia.org/resource/Norman_Smith_(record_producer),470115
http://dbpedia.org/resource/Menahem_Pressler,708521
http://dbpedia.org/resource/Woody_Shaw,696825
http://dbpedia.org/resource/Josie_Carey,699151
http://dbpedia.org/resource/Andy_Mackay,2657736
http://dbpedia.org/resource/Lili_Ivanova,3445142
http://dbpedia.org/resource/Lou_Courtney,52011352
http://dbpedia.org/resource/Noel_Redding,226445
http://dbpedia.org/resource/Erwin_Schulhoff,2579410
http://dbpedia.org/resource/Snooky_Young,806373
http://dbpedia.org/resource/Stephen_Collins,329722
http://dbpedia.org/resource/Francisco_Canaro,715167
http://dbpedia.org/resource/Raveendran,3460078
http://dbpedia.org/resource/William_Frawley,259159
http://dbpedia.org/resource/Alice_Coltrane,1714150
http://dbpedia.org/resource/Mario_Cazes,51264363
http://dbpedia.org/resource/Pepper_Adams,695584
http://dbpedia.org/resource/Zoran_Simjanović,2706101
http://dbpedia.org/resource/George_Ade,1065581
http://dbpedia.org/resource/Dick_Powell,205811
http://dbpedia.org/resource/Phil_Nimmons,2431461
http://dbpedia.org/resource/Graham_Bond,3197212
http://dbpedia.org/resource/Stanley_Ralph_Ross,3064783
http://dbpedia.org/resource/Pigmeat_Markham,232719
http://dbpedia.org/resource/George_Wallington,877017
http://dbpedia.org/resource/Eric_Bentley,1196793
http://dbpedia.org/resource/Czesław_Niemen,446019
http://dbpedia.org/resource/Irwin_Goodman,3358257
http://dbpedia.org/resource/Jerry_Keller,1491559
http://dbpedia.org/resource/Little_Willie_John,164481
http://dbpedia.org/resource/Wyn_Morris,2380121
http://dbpedia.org/resource/Terry_Melcher,1194878
http://dbpedia.org/resource/Fumihiko_Maki,2233161
http://dbpedia.org/resource/Ron_Geesin,909222
http://dbpedia.org/resource/Captain_Beefheart,63283
http://dbpedia.org/resource/Helmut_Lachenmann,221191
http://dbpedia.org/resource/Cedar_Walton,289669
http://dbpedia.org/resource/Little_Sonny_Warner,423820
http://dbpedia.org/resource/Joni_James,537467
http://dbpedia.org/resource/Aristarkh_Livanov,50893532
http://dbpedia.org/resource/Deryck_Guyler,152097
http://dbpedia.org/resource/Dick_Wagner,3583583
http://dbpedia.org/resource/John_Montague_(poet),2738707
http://dbpedia.org/resource/Símun_av_Skarði,1758122
http://dbpedia.org/resource/Jack_Pepper,280945
http://dbpedia.org/resource/Olga_Guillot,1774359
http://dbpedia.org/resource/Gustav_Nicolai,51012206
http://dbpedia.org/resource/Jonathan_King,655613
http://dbpedia.org/resource/Marcel_Journet,1479807
http://dbpedia.org/resource/Hasil_Adkins,850294
http://dbpedia.org/resource/Bill_McKinney,1245489
http://dbpedia.org/resource/Red_Skelton,248708
http://dbpedia.org/resource/Luc_Plamondon,965420
http://dbpedia.org/resource/Jean_Goldkette,267627
http://dbpedia.org/resource/Ivor_Cutler,577944
http://dbpedia.org/resource/Don_Williams,1875304
http://dbpedia.org/resource/Rosa_Mayreder,2800969
http://dbpedia.org/resource/Shelley_Fabares,1551347
http://dbpedia.org/resource/Florence_Ballard,205720
http://dbpedia.org/resource/Chris_Albertson,1113588
http://dbpedia.org/resource/Red_Rodney,891723
http://dbpedia.org/resource/George_Benson,12945
http://dbpedia.org/resource/Shirley_Owens,1081839
http://dbpedia.org/resource/Barry_White,56386
http://dbpedia.org/resource/Rita_Pavone,2706137
http://dbpedia.org/resource/Marie_Adams,52040124
http://dbpedia.org/resource/Al_Wilson_(singer),2930053
http://dbpedia.org/resource/Andy_Razaf,54878
http://dbpedia.org/resource/Mikhail_Fichtenholz,3606301
http://dbpedia.org/resource/Chu_Berry,2335672
http://dbpedia.org/resource/Heinrich_Jalowetz,3411455
http://dbpedia.org/resource/Maryanne_Amacher,439467
http://dbpedia.org/resource/Wallace_F._Bennett,864356
http://dbpedia.org/resource/Mitch_Miller,472821
http://dbpedia.org/resource/Gene_Vincent,165726
http://dbpedia.org/resource/Richard_Pelham,3757644
http://dbpedia.org/resource/Camilo_Sesto,105767
http://dbpedia.org/resource/Johnny_Otis,192024
http://dbpedia.org/resource/Alexis_Smith,981787
http://dbpedia.org/resource/Scrapper_Blackwell,3419345
http://dbpedia.org/resource/Cy_Twombly,1451518
http://dbpedia.org/resource/William_Alwyn,1394504
http://dbpedia.org/resource/Jeff_Wayne,1263963
http://dbpedia.org/resource/Jean_Terrell,874840
http://dbpedia.org/resource/Chico_Hamilton,559163
http://dbpedia.org/resource/Geoffrey_Burgon,2960907
http://dbpedia.org/resource/Kevin_Kline,221558
http://dbpedia.org/resource/Norman_Granz,49906
http://dbpedia.org/resource/Edward_Elgar,10085
http://dbpedia.org/resource/Mzilikazi_Khumalo,51301225
http://dbpedia.org/resource/Kenneth_Snelson,874862
http://dbpedia.org/resource/Ahmad_Jamal,582519
http://dbpedia.org/resource/Grover_Washington_Jr.,994118
http://dbpedia.org/resource/Annesley_Malewana,1209484
http://dbpedia.org/resource/Franklin_P._Adams,966302
http://dbpedia.org/resource/Burning_Spear,66585
http://dbpedia.org/resource/Massimo_d'Azeglio,795427
http://dbpedia.org/resource/Irena_Santor,1164879
http://dbpedia.org/resource/Gregor_Piatigorsky,1254005
http://dbpedia.org/resource/Bill_Szymczyk,2457905
http://dbpedia.org/resource/Mirna_Doris,51449857
http://dbpedia.org/resource/Theodore_Bikel,492026
http://dbpedia.org/resource/Jimmy_Miller,1372235
http://dbpedia.org/resource/Frances_Adaskin,2524294
http://dbpedia.org/resource/Carl_Dobkins_Jr.,3832645
http://dbpedia.org/resource/Paul_Quinichette,618129
http://dbpedia.org/resource/Margaret_Rosezarian_Harris,51382438
http://dbpedia.org/resource/Walter_Murch,526281
http://dbpedia.org/resource/Conny_Plank,905775
http://dbpedia.org/resource/Dixie_Lee,3263983
http://dbpedia.org/resource/Gene_Barry,1578500
http://dbpedia.org/resource/Nils-Aslak_Valkeapää,2869507
http://dbpedia.org/resource/Luigi_Tenco,1876457
http://dbpedia.org/resource/Sidney_Sheinberg,3136059
http://dbpedia.org/resource/Lucienne_Boyer,562392
http://dbpedia.org/resource/Tom_Fogerty,984900
http://dbpedia.org/resource/Harry_Everett_Smith,1453044
http://dbpedia.org/resource/Don_McNeill_(radio_presenter),2330834
http://dbpedia.org/resource/David_%22Honeyboy%22_Edwards,936912
http://dbpedia.org/resource/Peter_Wyngarde,1391973
http://dbpedia.org/resource/Harry_Edison,322567
http://dbpedia.org/resource/Anahid_Ajemian,2284844
http://dbpedia.org/resource/Paul_Maxwell,3418089
http://dbpedia.org/resource/Nino_Rota,143160
http://dbpedia.org/resource/Phillip_Walker_(musician),2642841
http://dbpedia.org/resource/Jayne_Cortez,2553132
http://dbpedia.org/resource/Ian_Tyson,1048172
http://dbpedia.org/resource/Tamara_Bulat,51940478
http://dbpedia.org/resource/Carl_Perkins,98513
http://dbpedia.org/resource/Mike_Clark_(jazz_musician),3081864
http://dbpedia.org/resource/Dan_Penn,3450382
http://dbpedia.org/resource/Dorothy_Ashby,2269540
http://dbpedia.org/resource/Ton_Koopman,3818460
http://dbpedia.org/resource/Dr._Rajkumar,515447
http://dbpedia.org/resource/George_Beverly_Shea,2281945
http://dbpedia.org/resource/Meade_Lux_Lewis,176912
http://dbpedia.org/resource/Loa_Falkman,2659909
http://dbpedia.org/resource/Garvin_Bushell,3212385
http://dbpedia.org/resource/Eugene_Speicher,2296195
http://dbpedia.org/resource/Tommy_Reilly_(harmonica_player),2750379
http://dbpedia.org/resource/Alisa_Freindlich,2544255
http://dbpedia.org/resource/Eric_Bogle,415848
http://dbpedia.org/resource/Jimmy_Dorsey,194614
http://dbpedia.org/resource/Al_Lowe,1153177
http://dbpedia.org/resource/Jorge_Negrete,1828359
http://dbpedia.org/resource/Peter_Noone,762314
http://dbpedia.org/resource/Muhal_Richard_Abrams,379324
http://dbpedia.org/resource/Jackie_DeShannon,328330
http://dbpedia.org/resource/Léon_Uhl,50937756
http://dbpedia.org/resource/Paul_Kletzki,2890708
http://dbpedia.org/resource/Unni_Bernhoft,52006456
http://dbpedia.org/resource/Billy_Cox,3779497
http://dbpedia.org/resource/Alan_Lomax,173225
http://dbpedia.org/resource/Master_Madan,1422240
http://dbpedia.org/resource/Brownie_McGhee,4737
http://dbpedia.org/resource/Naomi_Judd,1605379
http://dbpedia.org/resource/Edmund_Clarence_Stedman,1215145
http://dbpedia.org/resource/Bruno_Nicolai,3014192
http://dbpedia.org/resource/Sulkhan_Tsintsadze,3452637
http://dbpedia.org/resource/Maria_Perschy,1296456
http://dbpedia.org/resource/Joe_Brown_(singer),208956
http://dbpedia.org/resource/Winnaretta_Singer,910077
http://dbpedia.org/resource/Clarence_White,1253793
http://dbpedia.org/resource/Sequeira_Costa,1913885
http://dbpedia.org/resource/J._D._Souther,1129635
http://dbpedia.org/resource/Chris_Stamp,3574085
http://dbpedia.org/resource/Lester_Flatt,60626
http://dbpedia.org/resource/Merl_Saunders,2833181
http://dbpedia.org/resource/Jimmy_Heath,793333
http://dbpedia.org/resource/Tillman_Franks,1826921
http://dbpedia.org/resource/Hoyt_Curtin,1470994
http://dbpedia.org/resource/Vito_Acconci,222210
http://dbpedia.org/resource/Enrico_Caruso,67892
http://dbpedia.org/resource/Karl_Klindworth,528652
http://dbpedia.org/resource/Manfred_Eicher,2539541
http://dbpedia.org/resource/Louis_Moholo,1396921
http://dbpedia.org/resource/Hersal_Thomas,2345798
http://dbpedia.org/resource/Joan_Carroll,1354864
http://dbpedia.org/resource/Wally_Schirra,331463
http://dbpedia.org/resource/Monica_Zetterlund,1882145
http://dbpedia.org/resource/The_Boswell_Sisters,198362
http://dbpedia.org/resource/Axel_Stordahl,709620
http://dbpedia.org/resource/Mabel_Mercer,2888557
http://dbpedia.org/resource/Eugène_Bozza,1056463
http://dbpedia.org/resource/Phil_Silvers,310022
http://dbpedia.org/resource/Bernard_Derome,2811295
http://dbpedia.org/resource/George_Lam,2278498
http://dbpedia.org/resource/Dobie_Gray,2850239
http://dbpedia.org/resource/Roosevelt_Sykes,523339
http://dbpedia.org/resource/Sneaky_Pete_Kleinow,2563311
http://dbpedia.org/resource/Blair_Brown,350673
http://dbpedia.org/resource/Robert_Mitchum,87603
http://dbpedia.org/resource/Donatas_Banionis,1469838
http://dbpedia.org/resource/Gene_Austin,579599
http://dbpedia.org/resource/Norman_Harris_(musician),2441284
http://dbpedia.org/resource/Donald_Knuth,8095
http://dbpedia.org/resource/Irène_Schweizer,2875914
http://dbpedia.org/resource/Christoph_Eschenbach,1354646
http://dbpedia.org/resource/Carl_Betz,2812504
http://dbpedia.org/resource/Anthony_Newley,351996
http://dbpedia.org/resource/Pierre-Julien_Nargeot,51055506
http://dbpedia.org/resource/Barbara_Dickson,606115
http://dbpedia.org/resource/Dave_Holland,589693
http://dbpedia.org/resource/Peter_Maxwell_Davies,392501
http://dbpedia.org/resource/Kidd_Jordan,3795474
http://dbpedia.org/resource/Martin_Scorsese,18995
http://dbpedia.org/resource/Dave_Hill,1433411
http://dbpedia.org/resource/Paul_Francis_Webster,413210
http://dbpedia.org/resource/Ted_Nichols,1477038
http://dbpedia.org/resource/Mary_Garden,265877
http://dbpedia.org/resource/Fred_Rogers,137869
http://dbpedia.org/resource/Winifred_Wagner,149935
http://dbpedia.org/resource/Vernon_Barford,3391490
http://dbpedia.org/resource/Fred_Karno,343176
http://dbpedia.org/resource/Eileen_Barton,3478434
http://dbpedia.org/resource/John_Hinch_(musician),3126224
http://dbpedia.org/resource/Marius_Petipa,1709914
http://dbpedia.org/resource/Robert_Nathaniel_Dett,1354212
http://dbpedia.org/resource/Bridget_St_John,1213916
http://dbpedia.org/resource/Danny_(Finnish_singer),3606266
http://dbpedia.org/resource/Albert_Lord,345114
http://dbpedia.org/resource/Django_Reinhardt,9039
http://dbpedia.org/resource/Marie-Louise_Damien,75200
http://dbpedia.org/resource/Phoebe_Knapp,1597545
http://dbpedia.org/resource/Lightnin'_Hopkins,298563
http://dbpedia.org/resource/Quincy_Jones,205508
http://dbpedia.org/resource/Arthur_Grumiaux,760333
http://dbpedia.org/resource/Joe_Simon_(musician),997083
http://dbpedia.org/resource/Scan_Tester,1234606
http://dbpedia.org/resource/Wayne_Newton,556410
http://dbpedia.org/resource/Léo_Ferré,455818
http://dbpedia.org/resource/Johnny_Smith,454616
http://dbpedia.org/resource/Gwen_Verdon,55608
http://dbpedia.org/resource/Diane_Dufresne,525151
http://dbpedia.org/resource/Jean_Gabin,1115155
http://dbpedia.org/resource/Alex_Riel,695088
http://dbpedia.org/resource/Harold_Adamson,790333
http://dbpedia.org/resource/Bob_Dorough,1745996
http://dbpedia.org/resource/Margaret_Truman,761492
http://dbpedia.org/resource/Scott_Walker_(singer),703488
http://dbpedia.org/resource/Del_Shannon,164576
http://dbpedia.org/resource/Ken_Hensley,939726
http://dbpedia.org/resource/Ciccio_Busacca,3396268
http://dbpedia.org/resource/Sammy_Cahn,323499
http://dbpedia.org/resource/Lili_Chookasian,1303365
http://dbpedia.org/resource/Eddie_Rabbitt,1147577
http://dbpedia.org/resource/Mohammed_Rafi,356414
http://dbpedia.org/resource/Ric_Ocasek,483585
http://dbpedia.org/resource/Claude_Nougaro,505799
http://dbpedia.org/resource/George_Burns,70020
http://dbpedia.org/resource/Dexter_Gordon,168565
http://dbpedia.org/resource/James_Truslow_Adams,1254002
http://dbpedia.org/resource/David_Daniels_(conductor),50643509
http://dbpedia.org/resource/Gribouille,562642
http://dbpedia.org/resource/Kathryn_Grayson,154038
http://dbpedia.org/resource/Bobby_Short,581625
http://dbpedia.org/resource/Rena_Vlahopoulou,866345
http://dbpedia.org/resource/Joe_Haldeman,207769
http://dbpedia.org/resource/Dorothy_Gibson,3620666
http://dbpedia.org/resource/Gertrude_Lawrence,592843
http://dbpedia.org/resource/John_Bunny,907187
http://dbpedia.org/resource/Rex_Stewart,827409
http://dbpedia.org/resource/Vivian_Vance,346303
http://dbpedia.org/resource/Alexandra_(singer),2448674
http://dbpedia.org/resource/Ron_Mael,652114
http://dbpedia.org/resource/Pink_Anderson,386760
http://dbpedia.org/resource/Doda_Conrad,52948521
http://dbpedia.org/resource/Gene_Rayburn,60907
http://dbpedia.org/resource/Bo_Diddley,5033
http://dbpedia.org/resource/Ahn_Changho,1310858
http://dbpedia.org/resource/Mick_Farren,886285
http://dbpedia.org/resource/Lefteris_Papadopoulos,3808845
http://dbpedia.org/resource/P._B._Sreenivas,1103482
http://dbpedia.org/resource/Dennis_DeYoung,648294
http://dbpedia.org/resource/Lill-Babs,2377280
http://dbpedia.org/resource/Bob_Mackie,2865559
http://dbpedia.org/resource/Al_Grey,2985243
http://dbpedia.org/resource/Olav_Anton_Thommessen,3344033
http://dbpedia.org/resource/Everett_Dirksen,103566
http://dbpedia.org/resource/Juana_Bacallao,53098170
http://dbpedia.org/resource/Monty_Budwig,3450589
http://dbpedia.org/resource/Ken_Berry,1883095
http://dbpedia.org/resource/Joonas_Kokkonen,1549850
http://dbpedia.org/resource/Peter_Max,141330
http://dbpedia.org/resource/Judith_Kaplan_Eisenstein,52170176
http://dbpedia.org/resource/Mike_Burstyn,2308152
http://dbpedia.org/resource/Big_Boy_Henry,52339228
http://dbpedia.org/resource/Charles_Brown_(musician),166529
http://dbpedia.org/resource/Snooky_Pryor,757387
http://dbpedia.org/resource/Clarence_Cameron_White,1354841
http://dbpedia.org/resource/David_Ackles,2579694
http://dbpedia.org/resource/Lou_Frizzell,51560453
http://dbpedia.org/resource/Mance_Lipscomb,20484
http://dbpedia.org/resource/Chris_Farlowe,1321577
http://dbpedia.org/resource/Alan_Bush,64598
http://dbpedia.org/resource/Anton_LaVey,238765
http://dbpedia.org/resource/Chuck_Jackson,2974145
http://dbpedia.org/resource/Ricky_Shayne,52557970
http://dbpedia.org/resource/Brian_Hibbard,1323952
http://dbpedia.org/resource/Isla_Cameron,3347663
http://dbpedia.org/resource/Robert_Altman,43823
http://dbpedia.org/resource/Hans_Bronsart_von_Schellendorff,325790
http://dbpedia.org/resource/Lyubov_Orlova,1010510
http://dbpedia.org/resource/Tom_Dowd,1320240
http://dbpedia.org/resource/Joan_Manuel_Serrat,706650
http://dbpedia.org/resource/Dan_Kiley,2450365
http://dbpedia.org/resource/John_%22Jabo%22_Starks,3614145
http://dbpedia.org/resource/Dele_Ojo,50655124
http://dbpedia.org/resource/Vassilis_Tsitsanis,752694
http://dbpedia.org/resource/Erkin_Koray,1148248
http://dbpedia.org/resource/Marty_Kristian,354196
http://dbpedia.org/resource/Mississippi_John_Hurt,20215
http://dbpedia.org/resource/Charles_Laughton,61641
http://dbpedia.org/resource/Don_Rendell,1474046
http://dbpedia.org/resource/Gordon_Bok,288011
http://dbpedia.org/resource/Larry_Williams,409969
http://dbpedia.org/resource/Massiel,1569660
http://dbpedia.org/resource/Jean_Brooks,2317280
http://dbpedia.org/resource/Perucho_Figueredo,2520364
http://dbpedia.org/resource/Jimmy_Knepper,340945
http://dbpedia.org/resource/Howard_Tate,1790603
http://dbpedia.org/resource/John_Rubinstein,3723757
http://dbpedia.org/resource/Guy_Mitchell,558203
http://dbpedia.org/resource/George_%22Harmonica%22_Smith,2872947
http://dbpedia.org/resource/Fred_Ahlert,3394339
http://dbpedia.org/resource/William_Trevor,720783
http://dbpedia.org/resource/Tubby_Hayes,1403521
http://dbpedia.org/resource/Antonio_Paoli,984106
http://dbpedia.org/resource/Bettina_von_Arnim,833172
http://dbpedia.org/resource/Anita_Pallenberg,347201
http://dbpedia.org/resource/Paul_McCandless,2320846
http://dbpedia.org/resource/Shel_Silverstein,98217
http://dbpedia.org/resource/Toni_Morrison,43165
http://dbpedia.org/resource/E._T._Cook,696261
http://dbpedia.org/resource/David_Gates,162348
http://dbpedia.org/resource/Kenneth_Mars,973172
http://dbpedia.org/resource/Kenneth_Copeland,544455
http://dbpedia.org/resource/Mike_Read,984155
http://dbpedia.org/resource/Vasily_Livanov,2952161
http://dbpedia.org/resource/Milton_Berle,46284
http://dbpedia.org/resource/Rubén_Fuentes,1476033
http://dbpedia.org/resource/Ehud_Manor,1733863
http://dbpedia.org/resource/Bill_Fay,1047779
http://dbpedia.org/resource/Julius_Baker,220271
http://dbpedia.org/resource/Koko_Taylor,1413790
http://dbpedia.org/resource/Dolly_Parton,8716
http://dbpedia.org/resource/Gary_Peacock,442318
http://dbpedia.org/resource/Maureen_Forrester,1239372
http://dbpedia.org/resource/Allan_Jones_(actor),556374
http://dbpedia.org/resource/Jennifer_Warnes,100487
http://dbpedia.org/resource/Lionel_Edirisinghe,53133116
http://dbpedia.org/resource/Daniel_Santos_(singer),1409780
http://dbpedia.org/resource/Bill_Harris_(musician),1098118
http://dbpedia.org/resource/Gottfried_Semper,76252
http://dbpedia.org/resource/Art_Tatum,152557
http://dbpedia.org/resource/Donald_Hall,1291198
http://dbpedia.org/resource/Donald_Yetter_Gardner,1010943
http://dbpedia.org/resource/Janet_Malcolm,172563
http://dbpedia.org/resource/Vivienne_Segal,3040579
http://dbpedia.org/resource/Sandy_Bull,2708055
http://dbpedia.org/resource/Kitty_Wells,1503167
http://dbpedia.org/resource/Dorothy_Loudon,368130
http://dbpedia.org/resource/Vera_Holme,52625029
http://dbpedia.org/resource/Butch_Trucks,1733334
http://dbpedia.org/resource/James_Landrum_White,1009725
http://dbpedia.org/resource/Lillian_Hayman,2351271
http://dbpedia.org/resource/Les_McCann,2334176
http://dbpedia.org/resource/Mahagama_Sekara,3107530
http://dbpedia.org/resource/Richard_Rodgers,52274
http://dbpedia.org/resource/John_LaPorta,679806
http://dbpedia.org/resource/Abel_Meeropol,570296
http://dbpedia.org/resource/Art_Buchwald,952194
http://dbpedia.org/resource/Filiz_Ali,3190132
http://dbpedia.org/resource/Ned_Washington,770812
http://dbpedia.org/resource/Billy_Fury,1118112
http://dbpedia.org/resource/Pete_Ham,450629
http://dbpedia.org/resource/Lead_Belly,18434
http://dbpedia.org/resource/Arthur_M._Schlesinger_Jr.,1013900
http://dbpedia.org/resource/Alda_Neves_da_Graça_do_Espírito_Santo,1151374
http://dbpedia.org/resource/Anna_Malenfant,50876284
http://dbpedia.org/resource/Arthur_Alexander,395739
http://dbpedia.org/resource/Harry_Burleigh,1150533
http://dbpedia.org/resource/Sandford_Faulkner,294456
